,type,sms,processedSMS,filteredSMS
1250,1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",want funk ur fone weekli new tone repli tones2u 2 text www rington co uk origin n best tone 3gbp network oper rate appli,"['want', 'funk', 'ur', 'fone', 'weekli', 'new', 'tone', 'repli', 'tones2u', '2', 'text', 'www', 'rington', 'co', 'uk', 'origin', 'n', 'best', 'tone', '3gbp', 'network', 'oper', 'rate', 'appli']"
1251,1,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",twink bear scalli skin jock call miss weekend fun call 08712466669 10p min 2 stop text call 08712460324 nat rate,"['twink', 'bear', 'scalli', 'skin', 'jock', 'call', 'miss', 'weekend', 'fun', 'call', '08712466669', '10p', 'min', '2', 'stop', 'text', 'call', '08712460324', 'nat', 'rate']"
1252,1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705,"['tri', 'contact', 'repli', 'offer', 'video', 'handset', '750', 'anytim', 'network', 'min', 'unlimit', 'text', 'camcord', 'repli', 'call', '08000930705']"
1253,1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a  900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,urgent tri contact last weekend draw show 900 prize guarante call 09061701851 claim code k61 valid 12hour,"['urgent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', '900', 'prize', 'guarante', 'call', '09061701851', 'claim', 'code', 'k61', 'valid', '12hour']"
1254,1,74355 XMAS iscoming & ur awarded either  500 CD gift vouchers & free entry 2 r  100 weekly draw txt MUSIC to 87066 TnC,74355 xma iscom ur award either 500 cd gift voucher free entri 2 r 100 weekli draw txt music 87066 tnc,"['74355', 'xma', 'iscom', 'ur', 'award', 'either', '500', 'cd', 'gift', 'voucher', 'free', 'entri', '2', 'r', '100', 'weekli', 'draw', 'txt', 'music', '87066', 'tnc']"
1255,1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost  3.75max ,congratul u claim 2 vip row ticket 2 c blu concert novemb blu gift guarante call 09061104276 claim ts cs www smsco net cost 3 75max,"['congratul', 'u', 'claim', '2', 'vip', 'row', 'ticket', '2', 'c', 'blu', 'concert', 'novemb', 'blu', 'gift', 'guarante', 'call', '09061104276', 'claim', 'ts', 'cs', 'www', 'smsco', 'net', 'cost', '3', '75max']"
1256,1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play  250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",fantasi footbal back tv go sky gamestar sky activ play 250k dream team score start saturday regist sky opt 88088,"['fantasi', 'footbal', 'back', 'tv', 'go', 'sky', 'gamestar', 'sky', 'activ', 'play', '250k', 'dream', 'team', 'score', 'start', 'saturday', 'regist', 'sky', 'opt', '88088']"
1257,1,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890  1.50 per msg,free msg singl find partner area 1000 real peopl wait chat send chat 62220cncl send stopc 08717890890 1 50 per msg,"['free', 'msg', 'singl', 'find', 'partner', 'area', '1000', 'real', 'peopl', 'wait', 'chat', 'send', 'chat', '62220cncl', 'send', 'stopc', '08717890890', '1', '50', 'per', 'msg']"
1258,1,"Win the newest    Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",win newest harri potter order phoenix book 5 repli harri answer 5 question chanc first among reader,"['win', 'newest', 'harri', 'potter', 'order', 'phoenix', 'book', '5', 'repli', 'harri', 'answer', '5', 'question', 'chanc', 'first', 'among', 'reader']"
1259,1,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,free msg rington http tm widel com index wml id 1b6a5ecef91ff9 37819 first true18 0430 jul 05,"['free', 'msg', 'rington', 'http', 'tm', 'widel', 'com', 'index', 'wml', 'id', '1b6a5ecef91ff9', '37819', 'first', 'true18', '0430', 'jul', '05']"
1260,1,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg  1.50",oh god found number glad text back xafter msg cst std ntwk chg 1 50,"['oh', 'god', 'found', 'number', 'glad', 'text', 'back', 'xafter', 'msg', 'cst', 'std', 'ntwk', 'chg', '1', '50']"
1261,1,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,link pictur sent also use http alto18 co uk wave wave asp 44345,"['link', 'pictur', 'sent', 'also', 'use', 'http', 'alto18', 'co', 'uk', 'wave', 'wave', 'asp', '44345']"
1262,1,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",doubl min 1000 txt orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402 call2optout hf8,"['doubl', 'min', '1000', 'txt', 'orang', 'tariff', 'latest', 'motorola', 'sonyericsson', 'nokia', 'bluetooth', 'free', 'call', 'mobileupd8', '08000839402', 'call2optout', 'hf8']"
1263,1,URGENT This is our 2nd attempt to contact U. Your  900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,urgent 2nd attempt contact u 900 prize yesterday still await collect claim call 09061702893 acl03530150pm,"['urgent', '2nd', 'attempt', 'contact', 'u', '900', 'prize', 'yesterday', 'still', 'await', 'collect', 'claim', 'call', '09061702893', 'acl03530150pm']"
1264,1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,dear dave final notic collect 4 tenerif holiday 5000 cash award call 09061743806 landlin tc sae box326 cw25wx 150ppm,"['dear', 'dave', 'final', 'notic', 'collect', '4', 'tenerif', 'holiday', '5000', 'cash', 'award', 'call', '09061743806', 'landlin', 'tc', 'sae', 'box326', 'cw25wx', '150ppm']"
1265,1,tells u 2 call 09066358152 to claim  5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,tell u 2 call 09066358152 claim 5000 prize u 2 enter ur mobil person detail prompt care,"['tell', 'u', '2', 'call', '09066358152', 'claim', '5000', 'prize', 'u', '2', 'enter', 'ur', 'mobil', 'person', 'detail', 'prompt', 'care']"
1266,1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,2004 account 07xxxxxxxxx show 786 unredeem point claim call 08719181259 identifi code xxxxx expir 26 03 05,"['2004', 'account', '07xxxxxxxxx', 'show', '786', 'unredeem', 'point', 'claim', 'call', '08719181259', 'identifi', 'code', 'xxxxx', 'expir', '26', '03', '05']"
1267,1,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,want new video handset 750 anytim network min half price line rental camcord repli call 08000930705 deliveri tomorrow,"['want', 'new', 'video', 'handset', '750', 'anytim', 'network', 'min', 'half', 'price', 'line', 'rental', 'camcord', 'repli', 'call', '08000930705', 'deliveri', 'tomorrow']"
1268,1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,import custom servic announc call freephon 0800 542 0825,"['import', 'custom', 'servic', 'announc', 'call', 'freephon', '0800', '542', '0825']"
1269,1,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for  3/wk,free rington repli real poli eg real1 1 pushbutton 2 dontcha 3 babygoodby 4 golddigg 5 webeburnin 1st tone free 6 u join 3 wk,"['free', 'rington', 'repli', 'real', 'poli', 'eg', 'real1', '1', 'pushbutton', '2', 'dontcha', '3', 'babygoodby', '4', 'golddigg', '5', 'webeburnin', '1st', 'tone', 'free', '6', 'u', 'join', '3', 'wk']"
1270,1,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",free msg get gnarl barkley crazi rington total free repli go messag right,"['free', 'msg', 'get', 'gnarl', 'barkley', 'crazi', 'rington', 'total', 'free', 'repli', 'go', 'messag', 'right']"
1271,1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,refus loan secur unsecur get credit call free 0800 195 6669 text back help,"['refus', 'loan', 'secur', 'unsecur', 'get', 'credit', 'call', 'free', '0800', '195', '6669', 'text', 'back', 'help']"
1272,1,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",special select receiv 3000 award call 08712402050 line close cost 10ppm 16 cs appli ag promo,"['special', 'select', 'receiv', '3000', 'award', 'call', '08712402050', 'line', 'close', 'cost', '10ppm', '16', 'cs', 'appli', 'ag', 'promo']"
1273,1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a  150 prize. To collect is easy. Just call 09061743386,valu vodafon custom comput pick win 150 prize collect easi call 09061743386,"['valu', 'vodafon', 'custom', 'comput', 'pick', 'win', '150', 'prize', 'collect', 'easi', 'call', '09061743386']"
1274,1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,free video camera phone half price line rental 12 mth 500 cross ntwk min 100 txt call mobileupd8 08001950382 call2optout 674,"['free', 'video', 'camera', 'phone', 'half', 'price', 'line', 'rental', '12', 'mth', '500', 'cross', 'ntwk', 'min', '100', 'txt', 'call', 'mobileupd8', '08001950382', 'call2optout', '674']"
1275,1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,great new offer doubl min doubl txt best orang tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt cs,"['great', 'new', 'offer', 'doubl', 'min', 'doubl', 'txt', 'best', 'orang', 'tariff', 'get', 'latest', 'camera', 'phone', '4', 'free', 'call', 'mobileupd8', 'free', '08000839402', '2stoptxt', 'cs']"
1276,1,ringtoneking 84484,ringtonek 84484,"['ringtonek', '84484']"
1277,1,Ringtone Club: Gr8 new polys direct to your mobile every week !,rington club gr8 new poli direct mobil everi week,"['rington', 'club', 'gr8', 'new', 'poli', 'direct', 'mobil', 'everi', 'week']"
1278,1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,bank granit issu strong buy explos pick member 300 nasdaq symbol cdgt 5 00 per,"['bank', 'granit', 'issu', 'strong', 'buy', 'explos', 'pick', 'member', '300', 'nasdaq', 'symbol', 'cdgt', '5', '00', 'per']"
1279,1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,bore housew chat n date 0871750 77 11 bt nation rate 10p min landlin,"['bore', 'housew', 'chat', 'n', 'date', '0871750', '77', '11', 'bt', 'nation', 'rate', '10p', 'min', 'landlin']"
1280,1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,tri call repli sm video mobil 750 min unlimit text free camcord repli call 08000930705 del thur,"['tri', 'call', 'repli', 'sm', 'video', 'mobil', '750', 'min', 'unlimit', 'text', 'free', 'camcord', 'repli', 'call', '08000930705', 'del', 'thur']"
1281,1,"This is the 2nd time we have tried to contact u. U have won the  400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",2nd time tri contact u u 400 prize 2 claim easi call 087104711148 10p per minut bt nation rate,"['2nd', 'time', 'tri', 'contact', 'u', 'u', '400', 'prize', '2', 'claim', 'easi', 'call', '087104711148', '10p', 'per', 'minut', 'bt', 'nation', 'rate']"
1282,1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",wan2 win meet greet westlif 4 u m8 current tour 1 unbreak 2 untam 3 unkempt text 1 2 3 83049 cost 50p std text,"['wan2', 'win', 'meet', 'greet', 'westlif', '4', 'u', 'm8', 'current', 'tour', '1', 'unbreak', '2', 'untam', '3', 'unkempt', 'text', '1', '2', '3', '83049', 'cost', '50p', 'std', 'text']"
1283,1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed  1000 cash or  5000 prize!,pleas call custom servic repres freephon 0808 145 4742 9am 11pm guarante 1000 cash 5000 prize,"['pleas', 'call', 'custom', 'servic', 'repres', 'freephon', '0808', '145', '4742', '9am', '11pm', 'guarante', '1000', 'cash', '5000', 'prize']"
1284,1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,receiv week tripl echo rington shortli enjoy,"['receiv', 'week', 'tripl', 'echo', 'rington', 'shortli', 'enjoy']"
1285,1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at  350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",u select stay 1 250 top british hotel noth holiday valu 350 dial 08712300220 claim nation rate call bx526 sw73ss,"['u', 'select', 'stay', '1', '250', 'top', 'british', 'hotel', 'noth', 'holiday', 'valu', '350', 'dial', '08712300220', 'claim', 'nation', 'rate', 'call', 'bx526', 'sw73ss']"
1286,1,YOU ARE CHOSEN TO RECEIVE A  350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,chosen receiv 350 award pl call claim number 09066364311 collect award select receiv valu mobil custom,"['chosen', 'receiv', '350', 'award', 'pl', 'call', 'claim', 'number', '09066364311', 'collect', 'award', 'select', 'receiv', 'valu', 'mobil', 'custom']"
1287,1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed  1000 cash or  5000 prize!,pleas call custom servic repres freephon 0808 145 4742 9am 11pm guarante 1000 cash 5000 prize,"['pleas', 'call', 'custom', 'servic', 'repres', 'freephon', '0808', '145', '4742', '9am', '11pm', 'guarante', '1000', 'cash', '5000', 'prize']"
1288,1,Win a  1000 cash prize or a prize worth  5000,win 1000 cash prize prize worth 5000,"['win', '1000', 'cash', 'prize', 'prize', 'worth', '5000']"
1289,1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",thank rington order refer number x49 mobil charg 4 50 tone arriv pleas call custom servic 09065989182,"['thank', 'rington', 'order', 'refer', 'number', 'x49', 'mobil', 'charg', '4', '50', 'tone', 'arriv', 'pleas', 'call', 'custom', 'servic', '09065989182']"
1290,1,Moby Pub Quiz.Win a  100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP  1.50 008704050406 SP,mobi pub quiz win 100 high street prize u know new duchess cornwal txt first name 82277 unsub stop 1 50 008704050406 sp,"['mobi', 'pub', 'quiz', 'win', '100', 'high', 'street', 'prize', 'u', 'know', 'new', 'duchess', 'cornwal', 'txt', 'first', 'name', '82277', 'unsub', 'stop', '1', '50', '008704050406', 'sp']"
1291,1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only  1.50/week. SavaMob - offers mobile!",week savamob member offer access call 08709501522 detail savamob pobox 139 la3 2wu 1 50 week savamob offer mobil,"['week', 'savamob', 'member', 'offer', 'access', 'call', '08709501522', 'detail', 'savamob', 'pobox', '139', 'la3', '2wu', '1', '50', 'week', 'savamob', 'offer', 'mobil']"
1292,1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",contact date servic someon know find call mobil landlin 09064017305 pobox75ldns7,"['contact', 'date', 'servic', 'someon', 'know', 'find', 'call', 'mobil', 'landlin', '09064017305', 'pobox75ldns7']"
