,Experiment Name,Feature_List,Model,Epochs,Hyperparameters,Training Accuracy,Testing Accuracy,Training PR-AUC,Testing PR-AUC,Training Precision,Testing Precision,Training Recall,Testing Recall
263,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(4, 1), max_iter=3000",0.865122616,0.815217391,0.90657005,0.8951232,0.856132075,0.87628866,0.905236908,0.794392523
264,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), max_iter=3000",0.874659401,0.815217391,0.91441865,0.901661803,0.87409201,0.901098901,0.900249377,0.76635514
265,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, max_iter=3000",0.874659401,0.815217391,0.913755811,0.901661803,0.870503597,0.901098901,0.905236908,0.76635514
266,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, max_iter=3000",0.874659401,0.809782609,0.913755811,0.896764527,0.870503597,0.891304348,0.905236908,0.76635514
267,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=adaptive, max_iter=3000",0.874659401,0.815217391,0.913755811,0.901661803,0.870503597,0.901098901,0.905236908,0.76635514
268,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=invscaling, max_iter=3000",0.874659401,0.815217391,0.914082907,0.901661803,0.872289157,0.901098901,0.902743142,0.76635514
269,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, shuffle=False, max_iter=3000",0.874659401,0.815217391,0.91441865,0.901661803,0.87409201,0.901098901,0.900249377,0.76635514
270,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,loss=deviance,0.873297003,0.820652174,0.913034482,0.904154815,0.870192308,0.902173913,0.902743142,0.775700935
271,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,loss=exponential,0.870572207,0.804347826,0.91064687,0.888013055,0.864285714,0.865979381,0.905236908,0.785046729
272,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse",0.873297003,0.820652174,0.913034482,0.904154815,0.870192308,0.902173913,0.902743142,0.775700935
273,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=squared_error",0.873297003,0.820652174,0.913034482,0.904154815,0.870192308,0.902173913,0.902743142,0.775700935
274,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=2",0.873297003,0.820652174,0.913034482,0.904154815,0.870192308,0.902173913,0.902743142,0.775700935
275,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9",0.871934605,0.820652174,0.911678237,0.901831875,0.866348449,0.893617021,0.905236908,0.785046729
276,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=1",0.871934605,0.820652174,0.911678237,0.901831875,0.866348449,0.893617021,0.905236908,0.785046729
277,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3",0.870572207,0.826086957,0.910349317,0.906636268,0.862559242,0.903225806,0.907730673,0.785046729
278,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.874659401,0.820652174,0.914082907,0.904154815,0.872289157,0.902173913,0.902743142,0.775700935
279,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.874659401,0.820652174,0.914082907,0.904154815,0.872289157,0.902173913,0.902743142,0.775700935
280,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[9],solver=lbfgs max_iter=600,0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
281,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[9],solver=newton-cg max_iter=600,0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
282,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[5],solver=liblinear max_iter=600,0.782016349,0.75,0.856235505,0.848305954,0.809768638,0.79047619,0.78553616,0.775700935
283,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[25],solver=sag max_iter=600,0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
284,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[14],solver=sag max_iter=600,0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
285,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[9],"solver=newton-cg, penalty=l2 max_iter=600",0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
286,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[9],"solver=newton-cg, penalty=none max_iter=600",0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
287,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[9],"solver=lbfgs, penalty=l2, max_iter=600",0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
288,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[9],"solver=lbfgs, penalty=none, max_iter=600",0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
289,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[9],"solver=lbfgs, penalty=l2, tol=1e-10, max_iter=600",0.780653951,0.75,0.85519734,0.848305954,0.807692308,0.79047619,0.78553616,0.775700935
290,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,criterion=gini,1,0.706521739,1,0.820481722,1,0.738738739,1,0.76635514
291,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,criterion=entropy,1,0.673913043,1,0.801539703,1,0.700854701,1,0.76635514
292,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=best",1,0.717391304,1,0.826941732,1,0.747747748,1,0.775700935
293,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random",1,0.717391304,1,0.832160654,1,0.789473684,1,0.700934579
294,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=auto",1,0.695652174,1,0.815121231,1,0.747572816,1,0.719626168
295,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt",1,0.684782609,1,0.812261667,1,0.769230769,1,0.654205607
296,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=log2",1,0.663043478,1,0.794898938,1,0.722772277,1,0.682242991
297,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300",1,0.630434783,1,0.774250734,1,0.701030928,1,0.635514019
298,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2",1,0.701086957,1,0.818290329,1,0.75,1,0.728971963
299,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2, min_samples_leaf=1",1,0.684782609,1,0.80871094,1,0.742574257,1,0.700934579
300,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, max_iter=3000",0.926430518,0.706521739,0.956136686,0.823217701,0.953002611,0.767676768,0.910224439,0.710280374
301,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, max_iter=3000",0.904632153,0.766304348,0.942908879,0.861112353,0.938992042,0.82,0.882793017,0.76635514
302,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(3, 2), max_iter=3000",0.78746594,0.717391304,0.864610109,0.836051676,0.841225627,0.808988764,0.753117207,0.672897196
303,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(4, 1), max_iter=3000",0.79972752,0.706521739,0.878473015,0.833373824,0.875739645,0.819277108,0.738154613,0.635514019
304,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), max_iter=3000",0.998637602,0.684782609,0.998756219,0.807563926,0.997512438,0.716814159,1,0.757009346
305,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, max_iter=3000",0.995912807,0.711956522,0.998302948,0.824156847,1,0.75,0.992518703,0.757009346
306,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, max_iter=3000",0.997275204,0.695652174,0.998187433,0.814021712,0.997506234,0.72972973,0.997506234,0.757009346
307,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=adaptive, max_iter=3000",0.993188011,0.722826087,0.995137289,0.829624031,0.992537313,0.74137931,0.995012469,0.803738318
308,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=invscaling, max_iter=3000",1,0.72826087,1,0.836334944,1,0.782178218,1,0.738317757
309,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, shuffle=False, max_iter=3000",0.997275204,0.695652174,0.998187433,0.814718901,0.997506234,0.742857143,0.997506234,0.728971963
310,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,loss=deviance,0.870572207,0.755434783,0.915737499,0.855364606,0.890306122,0.816326531,0.87032419,0.747663551
311,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,loss=exponential,0.861035422,0.744565217,0.91034279,0.847201341,0.88630491,0.8,0.855361596,0.747663551
312,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse",0.870572207,0.755434783,0.915737499,0.855364606,0.890306122,0.816326531,0.87032419,0.747663551
313,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=squared_error",0.870572207,0.755434783,0.915737499,0.855364606,0.890306122,0.816326531,0.87032419,0.747663551
314,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=2",0.870572207,0.755434783,0.915737499,0.855364606,0.890306122,0.816326531,0.87032419,0.747663551
315,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9",0.871934605,0.755434783,0.916875998,0.854156847,0.89258312,0.81,0.87032419,0.757009346
316,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=1",0.871934605,0.755434783,0.916875998,0.854156847,0.89258312,0.81,0.87032419,0.757009346
317,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3",0.888283379,0.744565217,0.928425711,0.847201341,0.910025707,0.8,0.882793017,0.747663551
318,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.975476839,0.739130435,0.9836869,0.84236073,0.97755611,0.786407767,0.97755611,0.757009346
319,Experiment-8-Numerical,Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.963215259,0.739130435,0.976439365,0.843240945,0.969849246,0.792079208,0.962593516,0.747663551
